tconst	averageRating	numVotes
tt1827391	7.6	53
tt1827425	6.3	66
tt1827429	2.7	110
tt1827439	7.6	183
tt1827487	7.9	40463
tt1827512	7.4	26084
tt1827528	6.5	1945
tt1827538	2.8	66
tt1827578	5.9	1641
tt1827579	6.3	3466
tt1828124	6.3	473
tt1828125	6.1	131
tt1828127	7.3	62
tt1828148	6.4	847
tt1828163	5.7	102
tt1828194	3.6	185
tt1828224	6.2	430
tt1828229	6.9	1324
tt1828232	8.4	1206
tt1828247	8.3	416
tt1828248	7.6	138
tt1828289	7.1	1847
tt1828320	6.6	382
tt1828355	7.7	65
tt1828954	4.6	62
tt1828959	5.7	3048
tt1828968	3.6	801
tt1828970	5.4	6850
tt1828972	6.2	749
tt1828978	5.7	206
tt1828984	6.2	69
tt1828995	6.6	12505
tt1829012	5.3	21440
tt1829041	6.3	75
tt1829057	6.2	201
tt1829648	7.1	257
tt1829658	7.1	212
tt1829735	3.6	658
tt1829744	4.0	165
tt1830402	5.1	166
tt1830459	4.1	242
tt1830477	7.7	2462
tt1830495	4.0	574
tt1830499	4.4	499
tt1830538	7.3	185
tt1830549	6.4	56
tt1830585	7.6	150
tt1830643	4.3	1476
tt1830645	6.1	167
tt1830704	5.7	51
tt1830713	5.3	6777
tt1830739	5.5	66
tt1830761	6.8	320
tt1830782	6.5	124
tt1830783	7.1	88
tt1830784	6.4	57
tt1830786	2.9	2540
tt1830792	7.0	3171
tt1830802	8.2	1693
tt1830848	4.6	66
tt1830850	7.3	65
tt1830890	5.7	502
tt1830900	7.8	81
tt1831602	8.0	78
tt1831609	6.0	209
tt1831623	5.3	206
tt1831688	6.7	57
tt1831711	6.6	51
tt1831744	4.0	414
tt1831776	2.7	178
tt1831806	4.7	2167
tt1831825	4.0	103
tt1831833	5.5	64
tt1832272	4.7	196
tt1832288	5.6	61
tt1832334	2.7	88
tt1832354	6.4	90
tt1832362	6.9	289
tt1832370	6.3	256
tt1832381	6.3	879
tt1832382	8.3	216122
tt1832398	6.1	99
tt1832400	5.0	82
tt1832405	5.0	133
tt1832419	6.2	391
tt1832438	5.4	216
tt1832447	2.9	312
tt1832453	6.3	544
tt1832471	7.1	325
tt1832492	3.3	122
tt1832510	5.9	79
tt1832516	2.8	961
tt1832533	6.4	162
tt1832879	5.0	88
tt1832888	5.7	53
tt1832934	6.0	54
tt1832937	6.2	118
tt1833008	5.9	148
tt1833056	5.6	107
tt1833111	6.8	93
tt1833116	6.6	17661
tt1833127	4.1	178
tt1833637	2.9	219
tt1833647	6.9	1516
tt1833652	7.6	360
tt1833673	5.4	42589
tt1833674	6.9	195
tt1833676	5.9	112
tt1833710	7.7	56
tt1833735	6.4	52
tt1833781	6.1	434
tt1833835	4.3	394
tt1833843	6.2	606
tt1833844	6.2	14424
tt1833845	5.4	2260
tt1833846	5.5	2187
tt1833879	3.9	3588
tt1833885	4.8	562
tt1833887	3.1	528
tt1833888	5.8	1992
tt1834234	6.5	486
tt1834303	6.8	293
tt1834308	7.3	68
tt1834319	7.0	2967
tt1834824	7.0	807
tt1834872	7.1	535
tt1835920	5.9	475
tt1835933	7.3	90
tt1835948	5.2	108
tt1835951	6.5	103
tt1835955	5.3	2170
tt1835979	6.8	78
tt1835980	6.3	607
tt1835989	8.5	75
tt1836001	7.3	71
tt1836015	6.4	83
tt1836020	4.7	380
tt1836033	7.3	79
tt1836059	6.7	51
tt1836099	7.1	1009
tt1836137	2.8	264
tt1836183	7.7	148
tt1836202	5.8	225
tt1836210	5.4	907
tt1836212	4.0	2084
tt1836761	6.4	126
tt1836808	6.4	12107
tt1836818	5.4	132
tt1836826	7.1	75
tt1836838	4.8	254
tt1836869	4.9	241
tt1836883	7.3	686
tt1836907	6.7	111
tt1836912	7.2	7902
tt1836918	6.9	116
tt1836926	3.9	359
tt1836940	6.8	99
tt1836944	6.4	13691
tt1836953	4.1	337
tt1836974	7.6	1414
tt1836987	6.0	2951
tt1836994	7.5	110
tt1837494	6.9	178
tt1837508	5.3	309
tt1837529	5.3	98
tt1837530	4.5	102
tt1837562	6.5	9149
tt1837574	6.1	2800
tt1837575	6.4	57
tt1837584	4.7	415
tt1837587	6.2	2026
tt1837613	6.4	3597
tt1837636	5.7	9984
tt1837646	6.2	120
tt1837650	5.2	68
tt1837683	5.0	59
tt1837703	6.2	38467
tt1837709	6.2	51691
tt1854236	6.5	13073
tt1854244	7.8	71
tt1854364	7.3	125
tt1854506	1.5	1583
tt1854513	7.5	10298
tt1854518	7.1	549
tt1854522	2.8	206
tt1854524	8.2	1093
tt1854533	5.7	166
tt1854535	7.1	558
tt1854551	6.2	169
tt1854552	5.2	202
tt1854564	5.8	109112
tt1854568	6.0	1279
tt1854569	4.7	286
tt1854580	5.7	296
tt1854582	4.2	1887
tt1854589	5.6	175
tt1854592	7.2	105
tt1854593	6.8	70
tt1855110	6.0	754
tt1855152	7.0	117
tt1855153	5.6	77
tt1855199	7.6	225729
tt1855226	6.6	79
tt1855232	4.5	254
tt1855236	5.5	2652
tt1855268	5.4	173
tt1855282	7.0	291
tt1855315	8.1	68
tt1855324	3.4	273
tt1855325	5.4	131603
tt1855389	4.7	69
tt1855400	5.8	105
tt1855401	5.4	9370
tt1855417	5.7	484
tt1855977	5.5	129
tt1856014	6.3	7889
tt1856021	5.1	62
tt1856022	7.6	420
tt1856037	6.4	105
tt1856038	5.5	317
tt1856047	5.6	3143
tt1856053	5.7	976
tt1856057	6.6	1369
tt1856101	8.0	448765
tt1856109	7.0	215
tt1856748	3.9	527
tt1856770	3.9	300
tt1857605	6.2	84
tt1857650	6.4	91
tt1857666	6.9	71
tt1857670	8.1	4819
tt1857673	5.3	54
tt1857702	6.3	79
tt1857724	6.7	790
tt1857740	6.2	108
tt1857766	7.8	1082
tt1857797	4.8	550
tt1857819	6.7	825
tt1857824	5.4	823
tt1857842	5.9	2428
tt1857913	5.8	8010
tt1858396	5.6	227
tt1858481	5.7	5804
tt1858522	4.7	556
tt1858524	6.5	127
tt1858538	6.2	689
tt1858566	5.4	121
tt1858582	7.0	256
tt1858729	6.0	80
tt1858739	4.8	204
tt1858769	6.6	61
tt1858774	7.4	59
tt1858775	3.1	231
tt1858799	6.6	211
tt1859438	7.6	4582
tt1859441	3.9	127
tt1859446	6.4	10208
tt1859476	5.0	533
tt1859495	6.8	165
tt1859522	6.9	9351
tt1859530	5.7	121
tt1859558	6.0	354
tt1859573	4.7	131
tt1859588	6.4	164
tt1859603	3.5	1364
tt1859604	4.9	306
tt1859606	7.2	270
tt1859607	5.3	1130
tt1859619	7.5	61
tt1859621	7.0	292
tt1859650	6.3	83619
tt1860152	6.0	3061
tt1860175	6.3	58
tt1860181	6.7	4025
tt1860213	5.9	111764
tt1860215	3.8	180
tt1860230	5.9	74
tt1860238	6.0	1376
tt1860242	6.9	71265
tt1860260	5.7	229
tt1860318	6.3	307
tt1860336	5.7	125
tt1860353	6.4	82541
tt1860355	7.7	6718
tt1860357	7.1	148467
tt1860359	7.1	1633
tt1861279	4.5	2766
tt1861281	7.0	122
tt1861284	7.2	79
tt1861307	2.8	161
tt1861334	4.6	900
tt1861340	5.6	2096
tt1861343	3.4	684
tt1861356	3.3	479
tt1861358	6.7	184
tt1861375	6.5	1744
tt1861401	7.1	58
tt1861411	6.8	57
tt1861421	5.6	1246
tt1861445	5.1	1218
tt1861982	7.2	2254
tt1862020	7.4	402
tt1862079	7.0	118102
tt1862444	5.1	179
tt1862451	3.9	52
tt1862457	5.7	156
tt1862472	5.6	5828
tt1863132	6.6	72
tt1863143	6.4	87
tt1863160	5.2	169
tt1863192	7.6	3895
tt1863201	5.1	4055
tt1863203	4.4	1206
tt1863238	6.0	218
tt1863268	5.7	447
tt1863293	5.5	123
tt1863296	6.9	163
tt1863305	5.0	493
tt1863318	5.6	79
tt1863321	6.7	311
tt1863323	6.9	436
tt1863338	6.9	117
tt1863347	6.5	2589
tt1863352	5.6	179
tt1863370	5.6	206
tt1863372	7.8	126
tt1863406	7.1	317
tt1863408	5.6	57
tt1864267	8.1	60
tt1864288	7.0	6026
tt1864380	7.5	104
tt1864390	6.8	195
tt1864405	6.1	1883
tt1864411	5.8	123
tt1864455	6.2	171
tt1864491	4.9	73
tt1864492	3.2	555
tt1864494	4.2	1181
tt1864526	5.4	395
tt1864549	7.1	138
tt1864557	6.4	1933
tt1865335	4.4	535
tt1865339	5.5	58
tt1865346	4.5	2512
tt1865357	7.0	1048
tt1865362	5.3	247
tt1865364	7.1	126
tt1865375	7.3	169
tt1865393	4.8	1365
tt1865403	5.0	200
tt1865425	7.5	4712
tt1865450	6.7	976
tt1865460	6.6	312
tt1865484	6.5	77
tt1865503	5.1	365
tt1865505	8.1	49901
tt1865524	4.7	87
tt1865545	4.2	1153
tt1865551	3.9	224
tt1865569	7.1	11803
tt1865573	4.5	3489
tt1866094	7.9	59
tt1866197	3.7	749
tt1866205	6.0	2401
tt1866221	8.2	201
tt1866249	7.2	41021
tt1866251	3.1	862
tt1866255	7.3	670
tt1866258	7.4	57
tt1866269	6.2	168
tt1866919	5.5	601
tt1866931	6.9	556
tt1867035	4.0	79
tt1867043	5.2	82
tt1867070	4.3	317
tt1867080	4.3	115
tt1867086	4.7	902
tt1867091	5.4	1101
tt1867093	5.6	9423
tt1867101	6.4	2094
tt1867121	6.0	143
tt1867539	3.6	415
tt1867566	7.1	605
tt1867616	7.0	65
tt1867984	6.1	97
tt1867988	6.4	82
tt1868070	4.6	208
tt1868092	5.9	298
tt1869226	7.0	2535
tt1869233	4.0	177
tt1869265	3.5	85
tt1869296	5.6	2712
tt1869309	5.9	851
tt1869320	6.1	66
tt1869345	7.7	1557
tt1869347	6.3	17245
tt1869359	6.9	56
tt1869416	6.6	2722
tt1869425	5.7	1040
tt1869445	7.3	80
tt1869453	7.6	107
tt1869470	5.6	7115
tt1869491	4.6	319
tt1869509	4.4	438
tt1869514	5.3	268
tt1869593	6.9	106
tt1869640	6.5	437
tt1869648	6.6	93
tt1869653	5.3	472
tt1869671	5.9	256
tt1869677	8.2	86
tt1869682	7.5	2088
tt1869716	6.8	48263
tt1869721	5.9	1534
tt1869724	4.5	217
tt1869759	4.5	122
tt1869790	8.6	293
tt1870317	6.2	80
tt1870372	4.3	75
tt1870375	6.2	87
tt1870419	5.7	8285
tt1870425	4.4	8033
tt1870432	1.7	436
tt1870467	8.4	84
tt1870484	4.9	206
tt1870517	5.9	106
tt1870526	4.1	118
tt1870527	4.3	2093
tt1870529	6.4	6148
tt1870538	6.4	116
tt1870543	3.4	365
tt1870548	6.5	518
tt1870555	5.0	191
tt1871236	6.1	1648
tt1871257	4.3	222
tt1871279	6.7	563
tt1871296	2.3	84
tt1871373	7.4	63
tt1871391	4.9	60
tt1871406	3.7	111
tt1871417	7.0	87
tt1871420	3.3	165
tt1872082	6.8	73
tt1872083	6.1	112
tt1872084	6.6	1712
tt1872101	6.8	989
tt1872102	6.8	978
tt1872124	6.6	484
tt1872138	5.1	59
tt1872167	7.1	469
tt1872181	6.6	411920
tt1872188	5.7	85
tt1872194	7.4	175403
tt1872204	7.4	136
tt1872215	1.0	76
tt1872220	6.7	394
tt1872780	7.7	97
tt1872798	5.8	87
tt1872818	6.7	35716
tt1872819	7.0	1457
tt1872834	5.9	77
tt1872880	6.5	4821
tt1873591	4.8	264
tt1873603	5.7	97
tt1874412	4.4	230
tt1874416	6.1	212
tt1874434	4.5	445
tt1874451	5.4	291
tt1874513	7.4	1156
tt1874522	7.9	3953
tt1874601	7.7	78
tt1874615	5.2	255
tt1874633	4.8	277
tt1874649	2.5	622
tt1874689	4.5	52
tt1874708	3.2	191
tt1874779	2.5	274
tt1874789	6.3	893
tt1874824	7.7	91
tt1876225	3.7	57
tt1876248	7.1	214
tt1876250	6.7	293
tt1876252	5.9	62
tt1876263	6.0	63
tt1876267	4.9	247
tt1876277	7.2	19459
tt1876330	5.8	1284
tt1876357	4.4	171
tt1876360	6.0	448
tt1876373	6.2	1654
tt1876436	5.0	68
tt1876441	6.0	111
tt1876451	5.7	5832
tt1876517	3.1	517
tt1876535	4.6	81
tt1877543	4.9	5545
tt1877580	6.0	65
tt1877589	4.7	645
tt1877602	6.5	530
tt1877646	3.8	91
tt1877669	4.0	67
tt1877688	5.2	1044
tt1877691	5.8	975
tt1877707	2.8	389
tt1877788	3.4	58
tt1877797	4.5	861
tt1877803	5.8	172
tt1877808	4.5	152
tt1877814	4.5	74
tt1877832	7.9	653640
tt1877890	2.8	158
tt1877893	4.6	465
tt1877894	5.6	86
tt1878841	4.4	14642
tt1878858	5.4	111
tt1878870	7.3	102026
tt1878917	6.1	168
tt1878942	5.7	7637
tt1878964	6.1	153
tt1879012	3.0	1892
tt1879030	5.5	5984
tt1879032	5.2	11139
tt1879066	5.5	208
tt1879078	3.1	133
tt1879082	5.4	214
tt1880195	7.1	93
tt1880279	5.2	641
tt1880293	2.2	262
tt1880313	3.1	263
tt1880377	6.4	79
tt1880379	3.3	72
tt1880399	6.8	11165
tt1880412	6.6	62
tt1880415	5.7	865
tt1880418	6.3	1521
tt1880923	6.3	61
tt1880940	6.1	150
tt1880984	4.4	467
tt1881002	5.6	41563
tt1881010	7.9	584
tt1881012	6.9	80
tt1881024	5.1	4481
tt1881045	6.0	274
tt1881053	5.1	77
tt1881060	5.4	3025
tt1881109	4.6	1472
tt1882041	6.3	394
tt1882116	6.7	107
tt1883121	7.2	2315
tt1883126	7.6	70
tt1883127	8.6	55
tt1883160	5.2	567
tt1883168	6.1	329
tt1883179	5.2	72
tt1883180	7.0	16270
tt1883184	3.5	120
tt1883251	7.6	2380
tt1883269	4.1	474
tt1883291	4.8	53
tt1883359	7.4	56
tt1883367	2.7	14436
tt1883386	7.1	58
tt1883397	6.0	154
tt1884254	7.9	62
tt1884258	6.1	155
tt1884268	6.8	2966
tt1884312	4.3	707
tt1884318	3.5	2290
tt1884338	7.5	76
tt1884354	3.9	128
tt1884369	4.8	1981
tt1884378	3.3	494
tt1884380	6.1	146
tt1884382	6.3	153
tt1884414	7.1	97
tt1884431	7.1	839
tt1884438	6.6	107
tt1884447	6.9	234
tt1884457	5.0	3864
tt1884495	5.7	168
tt1885171	6.3	66
tt1885235	3.5	76
tt1885247	7.2	115
tt1885265	5.5	7382
tt1885281	7.7	2614
tt1885299	6.1	3052
tt1885300	6.4	9005
tt1885322	6.5	57
tt1885325	4.2	195
tt1885331	6.1	3621
tt1885335	7.2	465
tt1885344	6.0	125
tt1885372	7.4	208
tt1885431	6.8	122
tt1885448	4.5	478
tt1886449	5.6	199
tt1886482	6.4	97
tt1886493	4.6	16543
tt1886502	6.7	1217
tt1886504	2.4	175
tt1886531	6.6	3245
tt1886593	6.2	148
tt1886651	5.0	782
tt1886663	5.5	63
tt1886668	6.9	51
tt1886680	3.6	313
tt1886693	6.1	69
tt1886740	6.4	272
tt1886770	5.8	52
tt1887669	4.3	93
tt1887671	6.1	166
tt1887676	1.9	705
tt1887710	7.2	107
tt1887746	4.0	787
tt1887748	4.5	1185
tt1887763	6.2	2035
tt1887776	7.3	54
tt1887784	6.6	80
tt1887785	6.7	1297
tt1887796	2.2	100
tt1887807	3.0	552
tt1887817	5.6	69
tt1887820	5.6	325
tt1887852	8.1	60
tt1887853	6.3	202
tt1887923	4.8	396
tt1887935	6.6	968
tt1887945	5.7	138
tt1887955	5.1	121
tt1888516	5.3	116
tt1888554	6.2	201
tt1888595	7.0	70
tt1888613	7.3	86
tt1889365	7.3	79
tt1889440	5.6	1490
tt1890342	5.0	188
tt1890349	7.0	74
tt1890363	6.6	2183
tt1890373	6.8	4560
tt1890375	4.8	2864
tt1890377	5.5	1556
tt1890383	7.9	721
tt1890391	5.5	532
tt1890415	3.9	132
tt1890417	5.7	504
tt1890418	6.0	78
tt1890445	5.7	188
tt1890448	4.0	132
tt1890455	3.4	285
tt1890472	6.7	167
tt1890486	5.4	227
tt1890493	6.6	3196
tt1890513	4.9	2418
tt1890546	4.9	293
tt1890559	4.4	234
tt1890574	7.7	97
tt1891747	5.7	707
tt1891750	4.2	173
tt1891755	6.2	10081
tt1891757	8.2	8538
tt1891769	7.4	3797
tt1891770	4.2	351
tt1891788	6.7	1142
tt1891806	7.5	127
tt1891825	8.6	139
tt1891845	7.3	1184
tt1891884	4.6	6556
tt1891885	5.0	145
tt1891892	6.0	1715
tt1891905	4.3	1009
tt1891917	7.3	102
tt1891923	4.5	2207
tt1891933	5.3	579
tt1891939	6.9	55
tt1891942	7.0	1439
tt1891956	7.5	154
tt1891968	6.3	150
tt1891970	4.9	290
tt1891974	6.6	2603
tt1893188	6.3	68
tt1893195	6.6	7122
tt1893241	3.4	65
tt1893256	6.2	65097
tt1893261	6.5	68
tt1893269	7.2	798
tt1893277	5.9	224
tt1893326	6.3	806
tt1893371	2.6	644
tt1893390	7.3	73
tt1893415	3.8	387
tt1894441	1.2	71
tt1894474	8.1	99
tt1894476	6.5	27959
tt1894497	8.0	66
tt1894537	6.0	54
tt1894561	6.1	1469
tt1894616	6.3	605
tt1895315	7.1	35709
tt1895408	6.2	68
tt1895416	7.2	432
tt1895466	6.1	1668
tt1895476	7.2	414
tt1895484	7.8	1107
tt1895486	6.2	159
tt1895545	6.9	325
tt1895587	8.1	411477
tt1895594	6.0	67
tt1896753	7.0	916
tt1896755	3.6	180
tt1896781	5.2	81
tt1896788	6.4	1507
tt1896849	2.7	137
tt1897939	6.7	94
tt1897941	6.4	170
tt1897945	6.4	669
tt1897949	6.9	569
tt1897962	5.8	105
tt1899100	2.7	144
tt1899107	5.3	115
tt1899117	5.2	210
tt1899142	5.7	3035
tt1899147	6.3	103
tt1899175	5.8	53
tt1899240	7.3	879
tt1899270	6.9	728
tt1899285	4.2	1836
tt1899287	3.4	122
tt1899324	3.6	1464
tt1899331	6.4	116
tt1899353	7.6	188415
tt1899354	4.5	101
tt1900817	4.6	365
tt1900854	6.1	1472
tt1900856	5.4	150
tt1900886	6.6	368
tt1900891	6.2	1523
tt1900893	7.1	3392
tt1900908	5.7	6255
tt1900920	4.8	352
tt1900924	6.0	80
tt1900946	7.2	377
tt1900958	8.1	197
tt1900959	6.0	134
tt1900960	4.8	119
tt1900971	5.0	70
tt1900973	5.6	150
tt1901024	4.8	13932
tt1901030	6.2	51
tt1901033	5.3	776
tt1901040	6.3	9216
tt1904833	7.7	77
tt1904835	5.6	520
tt1904861	3.7	469
tt1904875	7.1	346
tt1904887	5.8	889
tt1904899	6.3	225
tt1904929	6.2	550
tt1904937	6.5	661
tt1904996	6.2	112372
tt1905003	6.5	534
tt1905005	5.3	260
tt1905010	6.0	1251
tt1905014	7.3	64
tt1905040	5.7	22742
tt1905041	7.1	364952
tt1905042	6.9	2986
tt1905059	6.4	747
tt1905071	6.2	326
tt1905085	4.8	310
tt1906327	3.6	112
tt1906329	5.8	5084
tt1906347	6.1	802
tt1906384	4.7	683
tt1906386	8.2	2530
tt1906389	5.8	129
tt1906393	5.7	90
tt1906396	7.2	61
tt1906398	5.9	151
tt1906422	6.8	81
tt1906425	6.3	54
tt1906426	6.9	4511
tt1906440	3.8	167
tt1906443	6.8	133
tt1906446	6.1	445
tt1906468	5.9	113
tt1906470	5.7	320
tt1906471	7.1	111
tt1906518	6.8	1750
tt1907614	5.2	1451
tt1907617	5.7	442
tt1907628	5.4	103
tt1907639	5.6	752
tt1907657	6.2	53
tt1907668	7.3	321881
tt1907688	4.4	132
tt1907696	6.3	211
tt1907707	6.0	2041
tt1907717	5.0	115
tt1907730	4.0	68
tt1907731	5.3	4723
tt1907743	6.9	73
tt1907761	7.8	6109
tt1907768	7.0	95
tt1907779	4.6	5086
tt1908462	6.1	67
tt1908471	7.9	1475
tt1908514	5.0	117
tt1908556	4.0	70
tt1908594	6.2	76
tt1909270	6.4	1343
tt1909333	7.0	75
tt1909726	2.1	270
tt1909796	7.6	1314
tt1909800	5.5	98
tt1909807	5.5	514
tt1909808	5.5	518
tt1909827	6.8	1826
tt1909830	6.3	61
tt1910496	6.3	210
tt1910498	2.0	1158
tt1910594	5.4	263
tt1910608	6.4	95
tt1911553	6.6	16045
tt1911600	6.5	8618
tt1911606	5.0	434
tt1911607	5.8	4145
tt1911615	3.7	556
tt1911623	5.5	147
tt1911644	6.7	111281
tt1911658	6.7	77949
tt1911662	4.9	14448
tt1912398	7.2	67618
tt1912421	7.2	98
tt1912518	4.1	1840
tt1912982	5.3	2649
tt1912993	4.8	269
tt1913002	6.3	808
tt1913030	6.7	80
tt1913042	4.6	202
tt1913060	6.2	73
tt1913136	7.0	87
tt1913166	4.5	9488
tt1913178	3.9	810
tt1914281	6.8	83
tt1914325	6.8	69
tt1914331	6.4	84
tt1915533	4.3	148
tt1915541	3.4	77
tt1915551	5.5	1363
tt1915563	5.9	99
tt1915570	6.2	92
tt1915581	6.1	130183
tt1916670	6.6	99
tt1916708	6.8	796
tt1916719	6.5	202
tt1916728	7.2	3376
tt1916749	5.5	736
tt1916763	2.1	629
tt1916766	5.8	108
tt1918638	6.7	137
tt1918639	6.7	70
tt1918669	3.6	331
tt1918727	6.3	984
tt1918734	4.9	2673
tt1918763	7.5	63
tt1918806	4.8	877
tt1918886	2.4	4979
tt1918887	4.9	282
tt1918908	3.4	662
tt1918911	6.2	1888
tt1918921	4.2	924
tt1918924	6.1	113
tt1918927	4.8	1395
tt1918965	6.2	6352
tt1918969	8.2	2897
tt1918973	7.4	121
tt1918984	5.7	638
tt1919017	6.9	83
tt1919064	6.4	310
tt1919090	4.8	2538
tt1919137	5.7	713
tt1919174	7.2	1246
tt1919184	5.3	613
tt1919207	4.5	313
tt1920846	4.4	3823
tt1920849	5.3	44923
tt1920860	2.2	501
tt1920861	5.0	165
tt1920862	4.2	653
tt1920871	6.3	144
tt1920885	7.1	4575
tt1920888	8.3	82
tt1920913	6.2	81
tt1920916	8.3	267
tt1920925	6.6	151
tt1920945	7.2	4744
tt1920956	4.5	497
tt1920959	6.6	91
tt1920976	5.5	1396
tt1920980	5.7	141
tt1920984	6.1	274
tt1920986	4.2	89
tt1920997	7.4	1652
tt1921012	7.1	244
tt1921019	7.7	386
tt1921040	7.2	303
tt1921043	7.3	4657
tt1921048	6.7	272
tt1921061	5.4	59
tt1921064	5.5	105571
tt1921068	6.0	445
tt1921070	5.5	4563
tt1921078	6.4	3202
tt1921111	4.2	810
tt1921129	6.5	57
tt1921149	7.2	20249
tt1921152	5.8	77
tt1921162	5.2	89
tt1921179	5.7	542
tt1922544	5.6	514
tt1922545	8.1	1963
tt1922551	6.9	1115
tt1922555	7.4	387
tt1922559	5.9	156
tt1922561	7.0	2136
tt1922569	4.1	183
tt1922589	7.2	98
tt1922596	5.8	92
tt1922604	5.5	112
tt1922612	5.4	5616
tt1922632	6.8	121
tt1922645	6.2	2299
tt1922675	5.7	121
tt1922679	5.4	1663
tt1922685	5.9	13506
tt1922689	6.4	1299
tt1922699	7.1	204
tt1922721	6.2	1674
tt1922733	5.9	140
tt1922736	7.1	690
tt1922747	6.4	78
tt1922748	5.5	301
tt1922751	6.9	274
tt1922767	7.3	172
tt1922777	6.8	217969
tt1924244	7.5	98
tt1924256	6.2	213
tt1924273	6.3	3116
tt1924277	6.5	5393
tt1924283	6.2	180
tt1924334	3.0	117
tt1924336	5.8	216
tt1924354	5.5	897
tt1924394	7.0	23349
tt1924396	7.8	106270
tt1924429	6.9	108895
tt1924435	6.4	126434
tt1924496	4.8	74
tt1925421	7.3	12906
tt1925431	5.6	24938
tt1925435	5.3	7871
tt1925446	6.2	1373
tt1925466	5.0	1331
tt1925479	5.5	5194
tt1925493	5.1	1181
tt1925518	5.3	6490
tt1925539	3.8	59
tt1926214	1.0	312
tt1926245	4.0	59
tt1926246	6.6	127
tt1926310	5.2	101
tt1926313	7.7	19638
tt1926992	6.9	643
tt1927006	5.7	207
tt1927012	3.7	1092
tt1927025	6.2	134
tt1927035	7.0	1345
tt1927067	6.2	375
tt1927068	5.2	935
tt1927077	7.1	3895
tt1927158	4.2	141
tt1927165	6.0	113
tt1927172	5.0	738
tt1927184	6.8	63
tt1933535	8.7	758
tt1933552	3.2	550
tt1933612	5.6	75
tt1933618	4.6	121
tt1933647	5.2	229
tt1933649	3.4	53
tt1934166	5.4	72
tt1934172	6.8	85
tt1934194	6.4	264
tt1934195	3.7	494
tt1934205	7.8	2822
tt1934227	4.9	251
tt1934229	5.0	76
tt1934231	7.6	27118
tt1934234	7.2	3353
tt1934241	6.4	107
tt1934248	5.0	106
tt1934260	5.5	55
tt1934269	7.0	2824
tt1934299	5.6	63
tt1934318	6.6	259
tt1934335	6.7	770
tt1934381	4.6	2222
tt1934427	7.1	79
tt1934436	3.9	87
tt1934452	3.6	1030
tt1934458	4.6	2611
tt1934469	5.6	115
tt1934472	7.5	328
tt1934483	6.4	91
tt1934487	7.2	2498
tt1935065	5.8	4864
tt1935089	5.8	3527
tt1935094	5.8	1090
tt1935104	3.2	248
tt1935109	8.9	1983
tt1935139	5.8	78
tt1935156	8.1	21500
tt1935158	3.6	208
tt1935166	6.7	58
tt1935179	7.4	165883
tt1935184	5.2	55
tt1935194	5.4	12443
tt1935201	4.8	236
tt1935221	5.5	105
tt1935223	4.5	65
tt1935231	6.6	62
tt1935277	4.8	59
tt1935300	5.1	188
tt1935302	4.3	9958
tt1935315	7.3	68
tt1935742	6.1	567
tt1935782	6.4	121
tt1935785	4.8	503
tt1935826	7.8	72
tt1935839	6.9	313
tt1935855	4.5	134
tt1935859	6.7	153252
tt1935870	7.1	197
tt1935871	6.3	150
tt1935881	7.0	425
tt1935896	4.7	17966
tt1935897	4.8	12656
tt1935902	6.4	14645
tt1935909	3.4	266
tt1935914	6.1	7863
tt1935940	6.2	3142
tt1937090	7.2	55
tt1937092	4.0	1269
tt1937097	5.3	139
tt1937100	2.7	86
tt1937118	7.0	13266
tt1937133	5.8	4714
tt1937149	7.6	55573
tt1937154	5.0	134
tt1937222	6.5	554
tt1937226	3.8	235
tt1937264	7.1	32938
tt1937269	6.6	4576
tt1937292	6.6	605
tt1937302	5.0	113
tt1937329	3.1	552
tt1937339	7.8	5039
tt1937340	5.7	356
tt1937374	3.9	54
tt1937388	6.4	2553
tt1937390	6.9	115174
tt1937419	7.1	581
tt1937449	5.6	7191
tt1937504	7.0	202
tt1937506	5.7	2057
tt1939654	4.7	1260
tt1939659	5.9	132114
tt1939739	6.2	56
tt1939753	7.8	380
tt1939787	5.4	68
tt1941459	7.2	218
tt1941466	6.1	910
tt1941476	8.3	62
tt1941478	7.1	1760
tt1941516	7.7	90
tt1941536	6.1	432
tt1941541	6.9	270
tt1941569	6.7	102
tt1941585	5.6	270
tt1941600	5.7	699
tt1941627	6.7	223
tt1941638	7.1	1303
tt1941645	3.7	85
tt1941648	3.6	73
tt1941657	7.1	804
tt1941668	4.6	180
tt1941684	4.6	325
tt1941705	5.3	330
tt1941717	4.0	96
tt1942060	6.0	428
tt1942064	6.4	131
tt1942120	6.8	862
tt1942802	7.1	177
tt1942808	7.3	228
tt1942825	6.1	202
tt1942828	4.2	565
tt1942831	7.7	1079
tt1942884	7.6	20146
tt1942905	4.3	122
tt1942913	5.9	260
tt1942920	6.9	355
tt1942929	5.8	86
tt1942937	3.6	77
tt1942946	7.0	80
tt1942961	4.2	143
tt1942971	6.7	1125
tt1942989	7.0	3159
tt1943014	4.4	1144
tt1943035	3.8	296
tt1943048	5.2	320
tt1943689	6.6	443
tt1943696	7.4	95
tt1943710	3.9	94
tt1943736	7.5	55
tt1943747	5.8	82
tt1943763	6.3	123
tt1943765	6.7	1359
tt1943869	6.1	155
tt1943873	7.5	2157
tt1945034	6.5	2933
tt1945037	6.9	58
tt1945039	8.0	1111
tt1945044	4.5	5364
tt1945048	6.9	71
tt1945052	5.1	200
tt1945053	4.8	55
tt1945062	4.8	9682
